"0.257366035163281	515.568990767596",,,,
"0.250293876848876	515.685689548683",,,,
"0.234696900674404	515.80239177314",,,,
"0.228274616367268	515.919097439693",,,,
"0.24585944244633	516.035806547071",,,,
"0.250905522973365	516.152519093999",,,,
"0.253715272357737	516.269235079205",,,,
"0.239704753318658	516.385954501416",,,,
"0.262526799338658	516.502677359357",,,,
"0.254001981478591	516.619403651757",,,,
"0.252128815222343	516.736133377342",,,,
"0.240201715794805	516.852866534839",,,,
"0.254307804540835	516.969603122975",,,,
"0.25866578317782	517.086343140476",,,,
"0.245400707852963	517.203086586069",,,,
"0.244789061728474	517.319833458482",,,,
"0.261112367675777	517.436583756441",,,,
"0.258742238943381	517.553337478673",,,,
"0.250867295090584	517.670094623905",,,,
"0.241310324395442	517.786855190864",,,,
"0.251822992160098	517.903619178276",,,,
"0.258321732232795	518.020386584868",,,,
"0.248917673068775	518.137157409368",,,,
"0.246987164988356	518.253931650502",,,,
"0.261169709499947	518.370709306997",,,,
"0.25935388506787	518.48749037758",,,,
"0.247809064468139	518.604274860977",,,,
"0.23848146106968	518.721062755916",,,,
"0.254919450665324	518.837854061124",,,,
"0.264973383836614	518.954648775326",,,,
"0.24585944244633	519.071446897251",,,,
"0.25797768128777	519.188248425625",,,,
"0.260386037902946	519.305053359174",,,,
"0.262794394518122	519.421861696626",,,,
"0.264323509829344	519.538673436708",,,,
"0.258895150474504	519.655488578146",,,,
"0.250523244145559	519.772307119667",,,,
"0.262259204159194	519.889129059998",,,,
"0.258933378357284	520.005954397867",,,,
"0.251039320563097	520.122783131999",,,,
"0.275371367952929	520.239615261121",,,,
"0.262297432041974	520.356450783962",,,,
"0.2492617240138	520.473289699246",,,,
"0.248153115413164	520.590132005702",,,,
"0.261131481617167	520.706977702056",,,,
"0.256276540504035	520.823826787034",,,,
"0.249988053786631	520.940679259365",,,,
"0.268108070224621	521.057535117774",,,,
"0.258971606240065	521.174394360988",,,,
"0.258780466826162	521.291256987735",,,,
"0.251058434504487	521.408122996741",,,,
"0.26669363856174	521.524992386733",,,,
"0.267458196217351	521.641865156438",,,,
"0.25056147202834	521.758741304583",,,,
"0.24993071196246	521.875620829894",,,,
"0.266426043382276	521.992503731099",,,,
"0.264935155953833	522.109390006924",,,,
"0.253103626233247	522.226279656096",,,,
"0.256486793859328	522.343172677342",,,,
"0.269484274004721	522.460069069389",,,,
"0.275677191015173	522.576968830964",,,,
"0.272733644041069	522.693871960793",,,,
"0.258895150474504	522.810778457604",,,,
"0.280608587893867	522.927688320123",,,,
"0.268681488466329	523.044601547077",,,,
"0.259889075426798	523.161518137193",,,,
"0.262393001748926	523.278438089198",,,,
"0.269885666773917	523.395361401819",,,,
"0.275887444370466	523.512288073782",,,,
"0.261188823441338	523.629218103814",,,,
"0.258952492298674	523.746151490643",,,,
"0.278735421637619	523.863088232995",,,,
"0.273326176224168	523.980028329597",,,,
"0.265240979016078	524.096971779176",,,,
"0.266464271265056	524.213918580458",,,,
"0.277282762091957	524.330868732171",,,,
"0.26741996833457	524.447822233041",,,,
"0.268108070224621	524.564779081796",,,,
"0.26332958487705	524.681739277161",,,,
"0.270860477784822	524.798702817865",,,,
"0.278926561051522	524.915669702633",,,,
"0.278047319747569	525.032639930193",,,,
"0.265814397257787	525.149613499271",,,,
"0.275142000656245	525.266590408595",,,,
"0.284240236758021	525.383570656891",,,,
"0.265049839602175	525.500554242886",,,,
"0.259583252364554	525.617541165307",,,,
"0.271586807557652	525.734531422881",,,,
"0.282787577212359	525.851525014334",,,,
"0.274071619938389	525.968521938394",,,,
"0.263979458884319	526.085522193787",,,,
"0.280417448479964	526.202525779241",,,,
"0.280570360011086	526.319532693481",,,,
"0.28018808118328	526.436542935235",,,,
"0.265585029961103	526.55355650323",,,,
"0.275638963132393	526.670573396193",,,,
"0.279748460531304	526.78759361285",,,,
"0.273268834399997	526.904617151928",,,,
"0.27078402201926	527.021644012155",,,,
"0.277684154861153	527.138674192256",,,,
"0.277550357271421	527.25570769096",,,,
"0.289974419175106	527.372744506992",,,,
"0.264935155953833	527.489784639079",,,,
"0.275409595835709	527.606828085949",,,,
"0.276518204436346	527.723874846329",,,,
"0.27007680618782	527.840924918944",,,,
"0.269713641301405	527.957978302523",,,,
"0.285960491483146	528.075034995791",,,,
"0.283208083922945	528.192094997476",,,,
"0.278639851930667	528.309158306305",,,,
"0.263214901228708	528.426224921004",,,,
"0.284278464640801	528.5432948403",,,,
"0.277435673623079	528.660368062921",,,,
"0.271586807557652	528.777444587592",,,,
"0.269465160063331	528.894524413041",,,,
"0.283972641578557	529.011607537995",,,,
"0.278773649520399	529.12869396118",,,,
"0.286266314545391	529.245783681324",,,,
"0.273612885345023	529.362876697153",,,,
"0.282118589263699	529.479973007394",,,,
"0.28553998477256	529.597072610774",,,,
"0.266158448202812	529.71417550602",,,,
"0.27212199791658	529.831281691858",,,,
"0.284354920406362	529.948391167016",,,,
"0.279538207176011	530.06550393022",,,,
"0.273039467103314	530.182619980198",,,,
"0.275830102546296	530.299739315675",,,,
"0.289859735526764	530.41686193538",,,,
"0.277129850560835	530.533987838038",,,,
"0.276976939029713	530.651117022377",,,,
"0.288368848098322	530.768249487123",,,,
"0.287336695263247	530.885385231004",,,,
"0.287183783732124	531.002524252746",,,,
"0.267496424100132	531.119666551075",,,,
"0.278085547630349	531.23681212472",,,,
"0.280264536948842	531.353960972407",,,,
"0.287030872201002	531.471113092862",,,,
"0.273804024758925	531.588268484812",,,,
"0.290700748947937	531.705427146985",,,,
"0.286075175131488	531.822589078107",,,,
"0.284431376171923	531.939754276906",,,,
"0.279289725937937	532.056922742107",,,,
"0.277282762091957	532.174094472437",,,,
"0.280704157600818	532.291269466624",,,,
"0.286285428486781	532.408447723395",,,,
"0.283953527637166	532.525629241476",,,,
"0.277932636099227	532.642814019594",,,,
"0.289171633636714	532.760002056476",,,,
"0.286151630897049	532.877193350849",,,,
"0.274950861242342	532.99438790144",,,,
"0.269675413418624	533.111585706975",,,,
"0.284106439168289	533.228786766182",,,,
"0.293720751687602	533.345991077786",,,,
"0.288559987512225	533.463198640517",,,,
"0.270975161433163	533.580409453098",,,,
"0.282099475322309	533.697623514259",,,,
"0.29360606803926	533.814840822726",,,,
"0.281717196494503	533.932061377225",,,,
"0.276288837139662	534.049285176483",,,,
"0.295249866998825	534.166512219228",,,,
"0.299990124463615	534.283742504185",,,,
"0.275810988604905	534.400976030083",,,,
"0.279652890824352	534.518212795648",,,,
"0.283724160340483	534.635452799606",,,,
"0.28689707461127	534.752696040684",,,,
"0.290509609534034	534.86994251761",,,,
"0.282309728677602	534.98719222911",,,,
"0.287069100083783	535.104445173912",,,,
"0.282596437798456	535.221701350741",,,,
"0.280493904245525	535.338960758325",,,,
"0.277665040919763	535.45622339539",,,,
"0.297161261137853	535.573489260664",,,,
"0.289477456698959	535.690758352874",,,,
"0.278009091864788	535.808030670745",,,,
"0.281334917666697	535.925306213006",,,,
"0.288024797153297	536.042584978383",,,,
"0.286591251549026	536.159866965602",,,,
"0.274377443000634	536.277152173391",,,,
"0.288139480801639	536.394440600476",,,,
"0.292726826735307	536.511732245585",,,,
"0.291790243607183	536.629027107444",,,,
"0.282328842618992	536.746325184779",,,,
"0.298078730324587	536.863626476319",,,,
"0.288980494222811	536.98093098079",,,,
"0.294447081460433	537.098238696918",,,,
"0.287298467380466	537.21554962343",,,,
"0.282347956560383	537.332863759054",,,,
"0.286419226076513	537.450181102516",,,,
"0.287604290442711	537.567501652543",,,,
"0.27615503954993	537.684825407862",,,,
"0.288674671160567	537.802152367199",,,,
"0.288407075981103	537.919482529282",,,,
"0.297352400551756	538.036815892837",,,,
"0.282405298384553	538.154152456592",,,,
"0.286763277021538	538.271492219273",,,,
"0.293472270449528	538.388835179607",,,,
"0.295785057357752	538.506181336321",,,,
"0.293262017094235	538.623530688141",,,,
"0.282003905615357	538.740883233795",,,,
"0.312528870015642	538.858238972009",,,,
"0.301251644595374	538.97559790151",,,,
"0.290853660479059	539.092960021026",,,,
"0.285578212655341	539.210325329283",,,,
"0.294332397812091	539.327693825007",,,,
"0.295364550647166	539.445065506926",,,,
"0.292459231555843	539.562440373766",,,,
"0.30840025867534	539.679818424255",,,,
"0.303927596390014	539.797199657119",,,,
"0.29632024771668	539.914584071086",,,,
"0.281908335908406	540.031971664881",,,,
"0.285081250179193	540.149362437232",,,,
"0.299569617753029	540.266756386865",,,,
"0.29899619951132	540.384153512508",,,,
"0.294485309343213	540.501553812887",,,,
"0.289018722105592	540.61895728673",,,,
"0.310693931642174	540.736363932763",,,,
"0.299187338925223	540.853773749712",,,,
"0.28823505050859	540.971186736305",,,,
"0.288712899043347	541.088602891269",,,,
"0.291159483541304	541.20602221333",,,,
"0.300143035994737	541.323444701216",,,,
"0.296912779899779	541.440870353653",,,,
"0.301289872478154	541.558299169368",,,,
"0.294791132405458	541.675731147088",,,,
"0.314096213209645	541.793166285539",,,,
"0.29425594204653	541.910604583449",,,,
"0.291331509013816	542.028046039545",,,,
"0.297199489020633	542.145490652552",,,,
"0.311917223891152	542.262938421199",,,,
"0.289859735526764	542.380389344212",,,,
"0.290089102823448	542.497843420318",,,,
"0.303908482448623	542.615300648244",,,,
"0.303507089679427	542.732761026716",,,,
"0.295345436705776	542.850224554461",,,,
"0.305189116521772	542.967691230207",,,,
"0.304501014631722	543.08516105268",,,,
"0.301595695540399	543.202634020607",,,,
"0.295077841526312	543.320110132714",,,,
"0.29559391794385	543.43758938773",,,,
"0.300754682119226	543.55507178438",,,,
"0.300659112412275	543.672557321391",,,,
"0.298613920683515	543.790045997491",,,,
"0.290471381651253	543.907537811405",,,,
"0.302742532023816	544.025032761862",,,,
"0.30035328935003	544.142530847587",,,,
"0.303640887269159	544.260032067309",,,,
"0.306985827012459	544.377536419752",,,,
"0.307559245254168	544.495043903645",,,,
"0.303086582968841	544.612554517714",,,,
"0.297428856317317	544.730068260687",,,,
"0.300907593650349	544.847585131289",,,,
"0.302035316192375	544.965105128248",,,,
"0.321760903707149	545.082628250291",,,,
"0.295249866998825	545.200154496144",,,,
"0.301481011892057	545.317683864534",,,,
"0.308782537503146	545.435216354189",,,,
"0.313140516140131	545.552751963835",,,,
"0.304271647335039	545.670290692198",,,,
"0.310808615290516	545.787832538007",,,,
"0.313905073795742	545.905377499987",,,,
"0.318740900967484	546.022925576865",,,,
"0.301576581599009	546.140476767369",,,,
"0.302818987789377	546.258031070225",,,,
"0.327093693355038	546.37558848416",,,,
"0.317498494777116	546.493149007901",,,,
"0.303468861796647	546.610712640175",,,,
"0.303201266617183	546.728279379708",,,,
"0.312892034902057	546.845849225228",,,,
"0.315892923700332	546.963422175461",,,,
"0.303354178148305	547.080998229134",,,,
"0.31509013816194	547.198577384974",,,,
"0.322468119538589	547.316159641709",,,,
"0.312203933012007	547.433744998063",,,,
"0.30236025319601	547.551333452766",,,,
"0.304730381928406	547.668925004542",,,,
"0.319753939861169	547.78651965212",,,,
"0.314057985326864	547.904117394227",,,,
"0.301060505181471	548.021718229588",,,,
"0.306011016001555	548.139322156931",,,,
"0.303507089679427	548.256929174982",,,,
"0.315988493407283	548.37453928247",,,,
"0.305342028052895	548.492152478119",,,,
"0.310082285517685	548.609768760658",,,,
"0.309967601869343	548.727388128813",,,,
"0.320939004227367	548.845010581311",,,,
"0.310158741283246	548.962636116879",,,,
"0.301232530653983	549.080264734243",,,,
"0.31642811405926	549.197896432131",,,,
"0.316294316469528	549.31553120927",,,,
"0.304424558866161	549.433169064385",,,,
"0.307998865906144	549.550809996205",,,,
"0.320155332630365	549.668454003455",,,,
"0.311840768125591	549.786101084864",,,,
"0.309700006689879	549.903751239157",,,,
"0.312681781546764	550.021404465061",,,,
"0.311018868645809	550.139060761304",,,,
"0.325335210747132	550.256720126612",,,,
"0.318721787026094	550.374382559712",,,,
"0.313580136792107	550.492048059331",,,,
"0.323385588725323	550.609716624196",,,,
"0.324150146380934	550.727388253034",,,,
"0.321091915758489	550.845062944571",,,,
"0.30637418088797	550.962740697534",,,,
"0.320633181165122	551.08042151065",,,,
"0.303277722382744	551.198105382647",,,,
"0.323117993545859	551.31579231225",,,,
"0.323614956022007	551.433482298187",,,,
"0.326023312637182	551.551175339185",,,,
"0.315281277575843	551.66887143397",,,,
"0.311802540242811	551.78657058127",,,,
"0.32789647889343	551.90427277981",,,,
"0.3171353298907	552.021978028319",,,,
"0.312318616660348	552.139686325522",,,,
"0.319237863443631	552.257397670148",,,,
"0.322601917128321	552.375112060921",,,,
"0.327514200065625	552.492829496571",,,,
"0.318607103377752	552.610549975822",,,,
"0.318855584615826	552.728273497403",,,,
"0.336765347698522	552.84600006004",,,,
"0.323117993545859	552.963729662459",,,,
"0.326214452051085	553.081462303388",,,,
"0.314707859334134	553.199197981554",,,,
"0.340339654738505	553.316936695683",,,,
"0.32652027511333	553.434678444502",,,,
"0.327074579413648	553.552423226739",,,,
"0.321780017648539	553.670171041119",,,,
"0.33124141863673	553.787921886371",,,,
"0.332178001764854	553.90567576122",,,,
"0.328202301955675	554.023432664393",,,,
"0.319639256212827	554.141192594618",,,,
"0.323767867553129	554.258955550621",,,,
"0.33456724443864	554.376721531129",,,,
"0.332789647889343	554.49449053487",,,,
"0.323309132959762	554.612262560569",,,,
"0.334529016555859	554.730037606953",,,,
"0.326902553941135	554.84781567275",,,,
"0.319371661033363	554.965596756687",,,,
"0.325717489574938	555.083380857489",,,,
"0.347545610642643	555.201167973885",,,,
"0.341257123925239	555.318958104601",,,,
"0.334127623786663	555.436751248363",,,,
"0.331604583523145	555.554547403899",,,,
"0.337357879881621	555.672346569936",,,,
"0.335656739097886	555.7901487452",,,,
"0.335025979032006	555.907953928418",,,,
"0.32720837700338	556.025762118317",,,,
"0.350355360027014	556.143573313624",,,,
"0.343608138716244	556.261387513066",,,,
"0.326061540519963	556.379204715369",,,,
"0.330075468211923	556.497024919261",,,,
"0.335121548738958	556.614848123468",,,,
"0.339403071610381	556.732674326717",,,,
"0.331489899874804	556.850503527736",,,,
"0.329387366321872	556.96833572525",,,,
"0.337568133236914	557.086170917987",,,,
"0.340396996562676	557.204009104673",,,,
"0.349877511492257	557.321850284036",,,,
"0.338867881251453	557.439694454802",,,,
"0.344449152137417	557.557541615699",,,,
"0.355038275667634	557.675391765452",,,,
"0.33126053257812	557.793244902789",,,,
"0.332254457530415	557.911101026437",,,,
"0.351597766217383	558.028960135122",,,,
"0.349495232664452	558.146822227572",,,,
"0.336727119815742	558.264687302513",,,,
"0.344296240606294	558.382555358673",,,,
"0.344353582430465	558.500426394777",,,,
"0.341429149397752	558.618300409553",,,,
"0.354808908370951	558.736177401728",,,,
"0.341257123925239	558.854057370028",,,,
"0.360447521081085	558.971940313181",,,,
"0.349151181719426	559.089826229912",,,,
"0.355535238143781	559.20771511895",,,,
"0.349686372078354	559.325606979021",,,,
"0.349686372078354	559.443501808852",,,,
"0.35477068048817	559.56139960717",,,,
"0.345538646796663	559.6793003727",,,,
"0.346456115983396	559.797204104172",,,,
"0.366583096267366	559.91511080031",,,,
"0.3541208064809	560.033020459843",,,,
"0.359663849484083	560.150933081496",,,,
"0.345557760738053	560.268848663997",,,,
"0.356834986158321	560.386767206073",,,,
"0.356261567916612	560.504688706451",,,,
"0.347201559697617	560.622613163856",,,,
"0.360428407139694	560.740540577017",,,,
"0.358593468766227	560.85847094466",,,,
"0.363716005058823	560.976404265512",,,,
"0.349896625433648	561.0943405383",,,,
"0.357102581337785	561.21227976175",,,,
"0.350642069147869	561.33022193459",,,,
"0.367997527930247	561.448167055546",,,,
"0.357370176517249	561.566115123345",,,,
"0.355497010261001	561.684066136714",,,,
"0.355669035733513	561.80202009438",,,,
"0.36555094343229	561.91997699507",,,,
"0.356930555865272	562.03793683751",,,,
"0.353318020942508	562.155899620428",,,,
"0.36016081196023	562.27386534255",,,,
"0.378510195694903	562.391834002603",,,,
"0.363391068055188	562.509805599315",,,,
"0.360199039843011	562.627780131411",,,,
"0.384167922346427	562.745757597619",,,,
"0.368246009168321	562.863737996665",,,,
"0.366047905908438	562.981721327277",,,,
"0.366449298677634	563.099707588181",,,,
"0.363907144472726	563.217696778104",,,,
"0.368704743761687	563.335688895773",,,,
"0.362989675285992	563.453683939915",,,,
"0.372431962332793	563.571681909257",,,,
"0.363716005058823	563.689682802525",,,,
"0.372011455622207	563.807686618447",,,,
"0.364939297307801	563.925693355749",,,,
"0.36417473965219	564.043703013158",,,,
"0.37965703217832	564.161715589401",,,,
"0.38164488208291	564.279731083204",,,,
"0.381300831137885	564.397749493296",,,,
"0.378319056281	564.515770818402",,,,
"0.372431962332793	564.633795057249",,,,
"0.377267789504535	564.751822208564",,,,
"0.369010566823932	564.869852271075",,,,
"0.380842096544518	564.987885243507",,,,
"0.374113989175138	565.105921124589",,,,
"0.385888177071553	565.223959913046",,,,
"0.387646659679459	565.342001607605",,,,
"0.38233298397296	565.460046206994",,,,
"0.395330464118354	565.578093709939",,,,
"0.385066277591771	565.696144115167",,,,
"0.387340836617215	565.814197421405",,,,
"0.384588429057014	565.932253627379",,,,
"0.383460706514987	566.050312731817",,,,
"0.389328686521804	566.168374733446",,,,
"0.382619693093814	566.286439630992",,,,
"0.379962855240565	566.404507423183",,,,
"0.392119321964786	566.522578108744",,,,
"0.397452111612675	566.640651686403",,,,
"0.379351209116076	566.758728154887",,,,
"0.393380842096545	566.876807512922",,,,
"0.401924773898002	566.994889759236",,,,
"0.395368692001134	567.112974892556",,,,
"0.397700592850749	567.231062911607",,,,
"0.388793496162876	567.349153815117",,,,
"0.419222890856209	567.467247601814",,,,
"0.405957815531352	567.585344270423",,,,
"0.405728448234668	567.703443819671",,,,
"0.399000340865288	567.821546248286",,,,
"0.40718110778033	567.939651554994",,,,
"0.42732720200569	568.057759738523",,,,
"0.401943887839392	568.175870797598",,,,
"0.40179097630827	568.293984730947",,,,
"0.422950109427314	568.412101537297",,,,
"0.417617319779425	568.530221215374",,,,
"0.407716298139258	568.648343763906",,,,
"0.414023898798052	568.766469181619",,,,
"0.406301866476377	568.88459746724",,,,
"0.420943145581335	569.002728619497",,,,
"0.422414919068387	569.120862637114",,,,
"0.410850984527264	569.238999518821",,,,
"0.410277566285556	569.357139263343",,,,
"0.425721630928906	569.475281869408",,,,
"0.413832759384149	569.593427335741",,,,
"0.413374024790782	569.711575661071",,,,
"0.416527825120179	569.829726844124",,,,
"0.427824164481837	569.947880883626",,,,
"0.425071756921636	570.066037778306",,,,
"0.419719853332356	570.184197526888",,,,
"0.424555680504098	570.302360128101",,,,
"0.428263785133814	570.420525580672",,,,
"0.437094426056125	570.538693883326",,,,
"0.420752006167432	570.656865034791",,,,
"0.440037973030229	570.775039033794",,,,
"0.430308976862574	570.893215879061",,,,
"0.428798975492741	571.011395569321",,,,
"0.435049234327364	571.129578103298",,,,
"0.445905953037046	571.247763479721",,,,
"0.456571532332825	571.365951697315",,,,
"0.437935439477297	571.484142754809",,,,
"0.433902397843947	571.602336650928",,,,
"0.45422051754182	571.7205333844",,,,
"0.461885208039324	571.838732953951",,,,
"0.443746077659944	571.956935358308",,,,
"0.44212139264177	572.075140596199",,,,
"0.451391654216058	572.19334866635",,,,
"0.452328237344182	572.311559567487",,,,
"0.439713036026594	572.429773298339",,,,
"0.456151025622238	572.547989857631",,,,
"0.456839127512289	572.66620924409",,,,
"0.461502929211518	572.784431456444",,,,
"0.451793046985254	572.902656493418",,,,
"0.462057233511836	573.020884353741",,,,
"0.464484704068402	573.139115036138",,,,
"0.473277117107933	573.257348539338",,,,
"0.456456848684483	573.375584862066",,,,
"0.471920027269223	573.493824003049",,,,
"0.472703698866225	573.612065961014",,,,
"0.464484704068402	573.730310734689",,,,
"0.4723596479212	573.848558322799",,,,
"0.463471665174717	573.966808724073",,,,
"0.482719404154734	574.085061937236",,,,
"0.482757632037514	574.203317961015",,,,
"0.479470034118385	574.321576794138",,,,
"0.4723596479212	574.439838435331",,,,
"0.478323197634968	574.558102883322",,,,
"0.485777634777179	574.676370136836",,,,
"0.479928768711752	574.794640194601",,,,
"0.475838385254231	574.912913055343",,,,
"0.482413581092489	575.031188717791",,,,
"0.491989665729022	575.149467180669",,,,
"0.484592570410982	575.267748442706",,,,
"0.487497889502305	575.386032502627",,,,
"0.508771706269691	575.504319359161",,,,
"0.498144354856693	575.622609011034",,,,
"0.485662951128838	575.740901456972",,,,
"0.49728422749413	575.859196695702",,,,
"0.501527522482774	575.977494725952",,,,
"0.496634353486861	576.095795546448",,,,
"0.511199176826257	576.214099155917",,,,
"0.495716884300127	576.332405553086",,,,
"0.502884612321484	576.450714736682",,,,
"0.504929804050244	576.569026705431",,,,
"0.502674358966191	576.687341458061",,,,
"0.494455364168368	576.805658993298",,,,
"0.511141835002087	576.92397930987",,,,
"0.508408541383276	577.042302406502",,,,
"0.512154873895772	577.160628281922",,,,
"0.513301710379189	577.278956934857",,,,
"0.517602347192003	577.397288364033",,,,
"0.528134128898049	577.515622568178",,,,
"0.509822973046157	577.633959546018",,,,
"0.512116646012991	577.752299296281",,,,
"0.526528557821266	577.870641817692",,,,
"0.52480830309614	577.988987108979",,,,
"0.527637166421902	578.107335168869",,,,
"0.524846530978921	578.225685996088",,,,
"0.547477437585017	578.344039589364",,,,
"0.535626793923041	578.462395947423",,,,
"0.533275779132036	578.580755068992",,,,
"0.532721474831718	578.699116952799",,,,
"0.536104642457798	578.817481597569",,,,
"0.551529593159757	578.935849002029",,,,
"0.538111606303778	579.054219164907",,,,
"0.547248070288334	579.17259208493",,,,
"0.547821488530042	579.290967760824",,,,
"0.546063005922136	579.409346191316",,,,
"0.542049078230176	579.527727375133",,,,
"0.537461732296508	579.646111311001",,,,
"0.540634646567295	579.764497997649",,,,
"0.563571376235637	579.882887433801",,,,
"0.54969465478629	580.001279618187",,,,
"0.556078711210645	580.119674549531",,,,
"0.554014405540494	580.238072226561",,,,
"0.562768590697245	580.356472648005",,,,
"0.561507070565486	580.474875812588",,,,
"0.559710360074799	580.593281719038",,,,
"0.57586164054959	580.711690366081",,,,
"0.573548853641365	580.830101752445",,,,
"0.5530204805882	580.948515876855",,,,
"0.562462767635	581.06693273804",,,,
"0.574275183414196	581.185352334726",,,,
"0.569420242301064	581.303774665639",,,,
"0.568273405817647	581.422199729507",,,,
"0.575269108366491	581.540627525057",,,,
"0.580697467721331	581.659058051015",,,,
"0.588056335156591	581.777491306108",,,,
"0.572096194095703	581.895927289063",,,,
"0.58058278407299	582.014365998607",,,,
"0.575689615077077	582.132807433467",,,,
"0.574275183414196	582.251251592369",,,,
"0.583335191633191	582.36969847404",,,,
"0.590177982650912	582.488148077208",,,,
"0.587463802973492	582.6066004006",,,,
"0.572631384454631	582.725055442941",,,,
"0.593465580570041	582.843513202959",,,,
"0.587922537566859	582.96197367938",,,,
"0.601990398430108	583.080436870933",,,,
"0.597594191910343	583.198902776342",,,,
"0.591898237376038	583.317371394336",,,,
"0.597632419793123	583.435842723641",,,,
"0.602219765726792	583.554316762984",,,,
"0.605239768466457	583.672793511092",,,,
"0.599964320642738	583.791272966691",,,,
"0.591114565779036	583.909755128509",,,,
"0.62026332639922	584.028239995273",,,,
"0.601149385008936	584.146727565708",,,,
"0.59939090240103	584.265217838543",,,,
"0.612006103718617	584.383710812504",,,,
"0.610094709579589	584.502206486318",,,,
"0.594956467998484	584.620704858711",,,,
"0.61961345239195	584.73920592841",,,,
"0.607915720261096	584.857709694144",,,,
"0.628444093314262	584.976216154637",,,,
"0.603959134393308	585.094725308617",,,,
"0.61284711713979	585.213237154811",,,,
"0.625118267512352	585.331751691946",,,,
"0.623398012787227	585.450268918749",,,,
"0.61015205140376	585.568788833946",,,,
"0.615140790106624	585.687311436265",,,,
"0.624602191094815	585.805836724432",,,,
"0.617281551542336	585.924364697173",,,,
"0.615981803527796	586.042895353217",,,,
"0.613305851733157	586.16142869129",,,,
"0.616306740531431	586.279964710118",,,,
"0.626112192464647	586.398503408428",,,,
"0.620664719168416	586.517044784948",,,,
"0.616593449652286	586.635588838404",,,,
"0.628444093314262	586.754135567523",,,,
"0.628635232728165	586.872684971032",,,,
"0.623092189724982	586.991237047657",,,,
"0.622212948421029	587.109791796127",,,,
"0.633413718075736	587.228349215166",,,,
"0.638077519774965	587.346909303503",,,,
"0.649201833664111	587.465472059865",,,,
"0.633356376251565	587.584037482977",,,,
"0.63303143924793	587.702605571567",,,,
"0.644308664668198	587.821176324361",,,,
"0.63570739104257	587.939749740088",,,,
"0.643888157957612	588.058325817472",,,,
"0.636624860229304	588.176904555242",,,,
"0.641594484990778	588.295485952124",,,,
"0.638708279840845	588.414070006845",,,,
"0.641212206162972	588.532656718132",,,,
"0.642951574829488	588.651246084712",,,,
"0.640141825445116	588.769838105311",,,,
"0.637274734236573	588.888432778656",,,,
"0.638153975540526	589.007030103475",,,,
"0.65183955757597	589.125630078494",,,,
"0.645474615093005	589.24423270244",,,,
"0.647271325583692	589.362837974039",,,,
"0.637618785181598	589.48144589202",,,,
"0.665200202607779	589.600056455108",,,,
"0.64985170767138	589.71866966203",,,,
"0.647022844345618	589.837285511513",,,,
"0.641938535935803	589.955904002285",,,,
"0.65791779093808	590.074525133071",,,,
"0.645837779979421	590.193148902599",,,,
"0.647940313532352	590.311775309596",,,,
"0.66193171863004	590.430404352788",,,,
"0.657420828461933	590.549036030903",,,,
"0.661664123450576	590.667670342667",,,,
"0.641193092221582	590.786307286807",,,,
"0.647672718352888	590.90494686205",,,,
"0.665334000197511	591.023589067122",,,,
"0.659810071135719	591.142233900752",,,,
"0.658682348593692	591.260881361664",,,,
"0.648074111122084	591.379531448587",,,,
"0.664512100717728	591.498184160247",,,,
"0.66258159263731	591.616839495372",,,,
"0.656503359275199	591.735497452687",,,,
"0.662925643582335	591.85415803092",,,,
"0.66728362221932	591.972821228797",,,,
"0.666519064563708	592.091487045046",,,,
"0.673591222878114	592.210155478393",,,,
"0.672100335449671	592.328826527566",,,,
"0.671851854211598	592.44750019129",,,,
"0.658682348593692	592.566176468293",,,,
"0.660211463904914	592.684855357302",,,,
"0.660746654263842	592.803536857043",,,,
"0.670418308607326	592.922220966244",,,,
"0.667857040461028	593.040907683632",,,,
"0.663651973355166	593.159597007932",,,,
"0.664187163714094	593.278288937872",,,,
"0.669921346131179	593.396983472179",,,,
"0.669883118248398	593.51568060958",,,,
"0.6498134797886	593.634380348802",,,,
"0.656503359275199	593.75308268857",,,,
"0.666710203977611	593.871787627613",,,,
"0.677738948159805	593.990495164658",,,,
"0.665678051142536	594.10920529843",,,,
"0.669386155772251	594.227918027657",,,,
"0.673763248350626	594.346633351065",,,,
"0.675617300665484	594.465351267382",,,,
"0.668124635640492	594.584071775335",,,,
"0.678140340929001	594.70279487365",,,,
"0.666060329970341	594.821520561053",,,,
"0.676515655910827	594.940248836273",,,,
"0.666863115508733	595.058979698036",,,,
"0.658720576476472	595.177713145068",,,,
"0.677949201515098	595.296449176097",,,,
"0.675540844899923	595.415187789849",,,,
"0.669844890365618	595.533928985051",,,,
"0.669424383655032	595.65267276043",,,,
"0.676076035258851	595.771419114713",,,,
"0.674929198775433	595.890168046627",,,,
"0.671526917207963	596.008919554899",,,,
"0.672062107566891	596.127673638255",,,,
"0.670934385024864	596.246430295422",,,,
"0.67940186106076	596.365189525128",,,,
"0.666022102087561	596.483951326099",,,,
"0.667149824629588	596.602715697061",,,,
"0.671297549911279	596.721482636742",,,,
"0.670915271083474	596.840252143869",,,,
"0.667895268343809	596.959024217169",,,,
"0.663766657003507	597.077798855367",,,,
"0.682345408034864	597.196576057192",,,,
"0.681466166730911	597.31535582137",,,,
"0.668105521699102	597.434138146627",,,,
"0.663575517589605	597.552923031692",,,,
"0.672100335449671	597.67171047529",,,,
"0.675196793954897	597.790500476148",,,,
"0.665104632900827	597.909293032994",,,,
